id,type,from,to,source_id,source_title,source_url,publication_date,retrieval_date,evidence_grade,factual_status,establishes,does_not_establish,review_status,extraction_method,confidence
relationship-43328ceab56cd2776b13,published,source-doj-epstein-disclosures,finding-0135f68d0846e600b495a4f0,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-21-0770-2d-cir-2021,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Maxwell, No. 21-0770 (2d Cir. 2021)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-3270562373a152af2e00,published,source-doj-epstein-disclosures,finding-04c6b72a1420bdc18a7613a1,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-17-v-indyke-no-119-cv-09610-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe 17 v. Indyke , No. 1:19-cv-09610 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-abc3b89d6bf9517540e8,published,source-doj-epstein-disclosures,finding-082965d46ebe0197c48b4983,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-8-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-debe2da5f7a716961d7d,published,source-doj-epstein-disclosures,finding-0dd56539eddec2288a6ba0b9,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Epstein Library”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-ad91a75b282ece2ff20c,published,source-doj-epstein-disclosures,finding-1362ff063308acf7a1d207a3,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-908-cv-80804-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Epstein , No. 9:08-cv-80804 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-e8f4d191f471ba7c2e03,published,source-doj-epstein-disclosures,finding-151385790745459ca9a5cc73,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-21-0058-2d-cir-2021,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Maxwell , No. 21-0058 (2d Cir. 2021)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-22ab1e657215afb4b7da,published,source-doj-epstein-disclosures,finding-1ca08ac1f645338e39f9723d,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/foia-federal-bureau-investigation-fbi,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Federal Bureau of Investigation (FBI)”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-b656203995a075cad3c7,published,source-doj-epstein-disclosures,finding-1db72545198150ca0100e704,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-10-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-e16b54422ace9c80d425,published,source-doj-epstein-disclosures,finding-1e60d3cb3f56638e58426d77,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-epstein-no-908-cv-80119-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Epstein , No. 9:08-cv-80119 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-7a7bc5df2235f39917ae,published,source-doj-epstein-disclosures,finding-1e9580ff63e3f1f5d9551d97,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-epstein-no-910-cv-81111-sd-fla-2010,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Epstein , No. 9:10-cv-81111 (S.D. Fla. 2010)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-86d929e89d0338d1f47e,published,source-doj-epstein-disclosures,finding-1ee8aa917958365896c482aa,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-re-grand-jury-05-02-wpb-07-103-wpb-no-925-mc-80920-sd-fla-2025,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “In re: Grand Jury 05-02 (WPB) & 07-103 (WPB) , No. 9:25-mc-80920 (S.D. Fla. 2025)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-6995b8452442fd284e62,published,source-doj-epstein-disclosures,finding-220a7be0486b20e7994834bf,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/memoranda-and-correspondence,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Memoranda and Correspondence”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-c7084dc7180a7675ec5b,published,source-doj-epstein-disclosures,finding-28d4c404aecdcea4089e9ed2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-indyke-no-120-cv-02365-sdny-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Indyke , No. 1:20-cv-02365 (S.D.N.Y. 2020)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-bff0b02ea317fefbae54,published,source-doj-epstein-disclosures,finding-2fc4b446e5fb62c5bc2360d1,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-indyke-no-120-cv-00484-sdny-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Indyke , No. 1:20-cv-00484 (S.D.N.Y. 2020)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-bc9c848e36e9aacb0847,published,source-doj-epstein-disclosures,finding-3066a0de9bdf82ce01ddd38e,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://oversight.house.gov/release/oversight-committee-releases-epstein-records-provided-by-the-department-of-justice/,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “House Disclosures”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-0dcc73b43d47f64c961d,published,source-doj-epstein-disclosures,finding-326264d1e1c0b114db61b8bf,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-state-florida-v-epstein-no-50-2006-cf-009454-axxx-mb-fla-15th-cir-ct-2006,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “State of Florida v. Epstein , No. 50-2006-CF-009454-AXXX-MB (Fla. 15th Cir. Ct. 2006)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-129f617bbb0bdb6948bb,published,source-doj-epstein-disclosures,finding-3369f7cbbbd92ca2343c48c2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “DOJ Disclosures”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-265a941ce9fde09ef3e2,published,source-doj-epstein-disclosures,finding-3584d83dd217305542320584,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-noel-no-119-cr-00830-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Noel , No. 1:19-cr-00830 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-82591619e0add24c16d3,published,source-doj-epstein-disclosures,finding-37b5afe9bd8190ff8e8aeb64,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-5-v-epstein-no-908-cv-80381-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 5 v. Epstein , No. 9:08-cv-80381 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-6463c871ddf7b583ae49,published,source-doj-epstein-disclosures,finding-382aa48843bb101c6dbd534b,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-epstein-no-910-cv-80447-sd-fla-2010,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Epstein , No. 9:10-cv-80447 (S.D. Fla. 2010)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-65579e8a3c74d358a315,published,source-doj-epstein-disclosures,finding-39b579af6438fd96704306a9,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-united-states-no-908-cv-80736-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. United States , No. 9:08-cv-80736 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-c92be37f159191e3f63d,published,source-doj-epstein-disclosures,finding-3b99d718e9dd4294c4f003f4,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-22-1426-2d-cir-2022,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Maxwell , No. 22-1426 (2d Cir. 2022)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-6dfe4f7715d0b03cdde6,published,source-doj-epstein-disclosures,finding-3c9a07efa8a2571114ff516c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-jane-doe-43-v-epstein-no-117-cv-00616-sdny-2017,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Jane Doe 43 v. Epstein , No. 1:17-cv-00616 (S.D.N.Y. 2017)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-bc8c94ad60d46a31123c,published,source-doj-epstein-disclosures,finding-3db20bff474c8f74511b1d29,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/foia-florida,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Florida”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-9c7d6ec2f0a9514dbed3,published,source-doj-epstein-disclosures,finding-3e7cedda981cdeefee8bfbaf,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-epstein-no-119-cr-00490-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Epstein , No. 1:19-cr-00490 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-b6258fe28e146e21afe7,published,source-doj-epstein-disclosures,finding-4812aa0c228c623c55fd3f6a,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-4-v-epstein-no-908-cv-80380-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 4 v. Epstein , No. 9:08-cv-80380 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-d9861ff45cc2cfb36d70,published,source-doj-epstein-disclosures,finding-4ae04c302be77393d3102e4a,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-8-v-epstein-no-909-cv-80802-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 8 v. Epstein , No. 9:09-cv-80802 (S.D. Fla.)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-ba1f8e516a91814130c1,published,source-doj-epstein-disclosures,finding-4d1178946fce26a6a5e8f720,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-indyke-no-119-cv-11869-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Indyke , No. 1:19-cv-11869 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-ecece216f5c16dc86667,published,source-doj-epstein-disclosures,finding-4fcbcd42d1f1071dae897dbf,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/foia-federal-bureau-prisons-bop,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Federal Bureau of Prisons (BOP)”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-a456c842448b12d473aa,published,source-doj-epstein-disclosures,finding-50d0146d2e93de664ed427b4,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/first-phase-declassified-epstein-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “First Phase of Declassified Epstein Files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-5e243684857f8ef8d586,published,source-doj-epstein-disclosures,finding-527c4610afef184832bffc34,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-epstein-v-no-sc15-2286-fla-sup-ct-2015,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Epstein v. [redacted] , No. SC15-2286 (Fla. Sup. Ct. 2015)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-5f7955f03aad22f84b16,published,source-doj-epstein-disclosures,finding-580476645c3c4f084b9427dd,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-epstein-909-cv-81092-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Epstein , 9:09-cv-81092 (S.D. Fla. 2009)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-f9ff3fcf811733d13b7a,published,source-doj-epstein-disclosures,finding-58a8d2f9ddc676bc6c575053,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-9-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-8d4615bfe400dc28060c,published,source-doj-epstein-disclosures,finding-58b70a0201a8b0301acc9b4c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-5-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-20e5c643fa01634954b4,published,source-doj-epstein-disclosures,finding-61b7eb9ffc5009da34e2975a,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures#main-content,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Skip to main content”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-8a39ad334a4c52e440f4,published,source-doj-epstein-disclosures,finding-67423a41727ab0f989b498fd,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-government-united-states-virgin-islands-v-jpmorgan-chase-bank-na-no-122-cv-10904-sdny-2022,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Government of the United States Virgin Islands v. JPMorgan Chase Bank , N.A., No. 1:22-cv-10904 (S.D.N.Y. 2022)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-ce50ee95828e4e192104,published,source-doj-epstein-disclosures,finding-6aa174d9e44246806f0e27d2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/data-set-11-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “View files”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-ccda5f3d19ad6a23f58f,published,source-doj-epstein-disclosures,finding-6b584347f3bc2b675c3f7bd2,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-nine-east-71st-street-no-119-cv-07625-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Nine East 71st Street , No. 1:19-cv-07625 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-85f411c44b681384ff8b,published,source-doj-epstein-disclosures,finding-6da7bc5c0e901486c3247584,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-101-v-epstein-no-909-cv-80591-sd-fla-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 101 v. Epstein , No. 9:09-cv-80591 (S.D. Fla. 2009)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-4cd7076d1bd7c069a278,published,source-doj-epstein-disclosures,finding-76695ba4416b15324b90fc56,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-indyke-no-119-cv-10479-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Indyke , No. 1:19-cv-10479 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-3c8d98e7efa783b0f764,published,source-doj-epstein-disclosures,finding-789052cd46551658a29a03c5,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/maxwell-proffer,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,The registered source published or hosts the record titled “Maxwell Proffer”.,"This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-7ffd45a981744d9771b7,published,source-doj-epstein-disclosures,finding-7a60937558fedb552a156d6c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-ca-florida-holdings-llc-publisher-palm-beach-post-v-aronberg-no-50-2019-ca-014681-xxxx-mb,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “CA Florida Holdings, LLC, Publisher of the Palm Beach Post v. Aronberg , No. 50-2019-CA-014681-XXXX-MB (Fla. 15th Cir. Ct. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-9c628ce1dba8be5e5727,published,source-doj-epstein-disclosures,finding-7b7038e1538f2d2c4bdfaa70,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-epstein-no-19-2221-2d-cir-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Epstein , No. 19-2221 (2d Cir. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-bea342cb553698023464,published,source-doj-epstein-disclosures,finding-7e24ede6753bcfaccd2af89c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-103-v-epstein-no-910-cv-80309-sd-fla-2010,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 103 v. Epstein , No. 9:10-cv-80309 (S.D. Fla 2010)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-40b2222b839d70186a91,published,source-doj-epstein-disclosures,finding-81bb12ffb67e4cd04cf56381,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-v-indyke-no-119-cv-08673-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe v. Indyke , No. 1:19-cv-08673 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-b2e11566067944e6a491,published,source-doj-epstein-disclosures,finding-82b222bc942f00109559778e,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-operating-engineers-construction-industry-and-miscellaneous-pension-fund-v-dimon-no-123-cv-03903,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Operating Engineers Construction Industry and Miscellaneous Pension Fund v. Dimon , No. 1:23-cv-03903”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-ec359796c01bfb98bb4b,published,source-doj-epstein-disclosures,finding-8d70f67622b7206cf5b3f175,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-epstein-v-rothstein-no-50-2009-ca-040800-xxxx-mb-fla-15th-cir-ct-2009,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Epstein v. Rothstein , No. 50-2009-CA-040800-XXXX-MB (Fla. 15th Cir. Ct. 2009)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-71553f253caec3f2ff67,published,source-doj-epstein-disclosures,finding-943304e449d24176112e3973,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-no-6-v-epstein-no-908-cv-80994-sd-fla-2008,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe No. 6 v. Epstein , No. 9:08-cv-80994 (S.D. Fla. 2008)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-4023aac73941438581ca,published,source-doj-epstein-disclosures,finding-9631b6d463cf1226af57353c,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/opa/pr/department-justice-publishes-35-million-responsive-pages-compliance-epstein-files,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,The registered source published or hosts the record titled “Department of Justice Publishes 3.5 Million Responsive Pages in Compliance with the Epstein Files Transparency Act”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation.",registry-linked,source-id-link,1
relationship-c0723a6208be2607720f,published,source-doj-epstein-disclosures,finding-9a958437e50a2bb261dfb681,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-united-states-v-maxwell-no-120-cr-00330-sdny-2020,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “United States v. Maxwell , No. 1:20-cr-00330 (S.D.N.Y. 2020)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-f1c72cd4cefcc5f11420,published,source-doj-epstein-disclosures,finding-9da4b7bbdd81696ece0628fe,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-doe-1000-v-indyke-no-119-cv-10577-sdny-2019,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “Doe 1000 v. Indyke , No. 1:19-cv-10577 (S.D.N.Y. 2019)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
relationship-17f296405115f41c9d42,published,source-doj-epstein-disclosures,finding-a0f522c2384cc895ec05df53,doj-epstein-disclosures,U.S. Department of Justice — Epstein Disclosures,https://www.justice.gov/epstein/doj-disclosures/court-records-v-maxwell-no-117-mc-00025-sdny-2016,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,record-update,"The registered source published or hosts the record titled “[redacted] v. Maxwell , No. 1:17-mc-00025 (S.D.N.Y. 2016)”.","This update alone does not establish wrongdoing, intent or coordinated action.",registry-linked,source-id-link,1
