relationship_id,from_id,from_name,from_type,relationship_type,to_id,to_name,to_type,source_title,source_url,date,publication_date,retrieval_date,evidence_grade,factual_status,review_status,extraction_method,confidence,what_is_established,what_is_not_established
relationship-39815bb8c474fadeb86b,source-uk-sfo-news,UK Serious Fraud Office — News And Communications,Source,published,finding-ae3cc9edf221daba7162a6bf,Working for SFO,Finding,UK Serious Fraud Office — News And Communications,https://www.gov.uk/government/organisations/serious-fraud-office/about/recruitment,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,wrongdoing-lead,registry-linked,source-id-link,1,The registered source published or hosts the record titled “Working for SFO”.,"Keyword matching is triage, not a verdict. The underlying record controls the conclusion."
relationship-241d1fbe80d44cb1fb65,source-uk-sfo-news,UK Serious Fraud Office — News And Communications,Source,published,finding-e0931afeb6d45749a853c0de,See all latest documents,Finding,UK Serious Fraud Office — News And Communications,https://www.gov.uk/search/all?organisations[]=serious-fraud-office&amp;order=updated-newest&amp;parent=serious-fraud-office,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,document-release,registry-linked,source-id-link,1,The registered source published or hosts the record titled “See all latest documents”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation."
relationship-cc996ccacdb060459448,source-uk-sfo-news,UK Serious Fraud Office — News And Communications,Source,published,finding-ed87f65bc12bd79a66cbbce3,See all transparency and freedom of information releases,Finding,UK Serious Fraud Office — News And Communications,https://www.gov.uk/search/transparency-and-freedom-of-information-releases?organisations[]=serious-fraud-office&amp;parent=serious-fraud-office,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,wrongdoing-lead,registry-linked,source-id-link,1,The registered source published or hosts the record titled “See all transparency and freedom of information releases”.,"Keyword matching is triage, not a verdict. The underlying record controls the conclusion."
relationship-29a235bb88775ec4f0f4,source-uk-sfo-news,UK Serious Fraud Office — News And Communications,Source,published,finding-f41e966100b29dee3d0b5859,Complaints procedure,Finding,UK Serious Fraud Office — News And Communications,https://www.gov.uk/government/organisations/serious-fraud-office/about/complaints-procedure,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,2026-07-11T12:51:11.789Z,B,wrongdoing-lead,registry-linked,source-id-link,1,The registered source published or hosts the record titled “Complaints procedure”.,"Keyword matching is triage, not a verdict. The underlying record controls the conclusion."
relationship-7dde97d7561072d75ee0,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-04765f6b3b11bbb15e157efc,PERATON INC. — National Aeronautics and Space Administration,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/NNG15WA53C,2015-02-01T00:00:00.000Z,2015-02-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “PERATON INC. — National Aeronautics and Space Administration”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-e87e8c62cbbd9f7a5e44,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-06d57ac9c426b43aa36de519,"ALTEC INDUSTRIES, INC. — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503626FSW400387,2026-07-09T00:00:00.000Z,2026-07-09T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “ALTEC INDUSTRIES, INC. — Department of Energy”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-2a8bc1d5627633cc2b53,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-0755976f2e7fc80cd55acb40,NOVARTIS PHARMACEUTICALS CORPORATION — Department of Health and Human Services,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HHSO100201700026C,2017-09-14T00:00:00.000Z,2017-09-14T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “NOVARTIS PHARMACEUTICALS CORPORATION — Department of Health and Human Services”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-1fb2fb57a85a351a115f,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-0963fd6bbdd8156917a0ccf3,ATT MOBILITY LLC — Department of Defense,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC108426FB005,2026-06-26T00:00:00.000Z,2026-06-26T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “ATT MOBILITY LLC — Department of Defense”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-a47edb3720d64c954e24,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-0c4fa394dfc4a64387d552b3,RURAL ELECTRIC SUPPLY COOPERATIVE — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503426PWA002324,2026-07-08T00:00:00.000Z,2026-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “RURAL ELECTRIC SUPPLY COOPERATIVE — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-b08f17c8721d90abcdf9,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-0e08f9e9a801438956378956,COLOSSAL CONTRACTING LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503025FWA401087,2025-09-22T00:00:00.000Z,2025-09-22T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “COLOSSAL CONTRACTING LLC — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-a3bcb30565c0f080297d,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-0fa0719ffda3f0e8adccffe5,AT&T CORP. — Department of Defense,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC101323FF709,2023-07-31T00:00:00.000Z,2023-07-31T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “AT&T CORP. — Department of Defense”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-d8bffc5933995c095fc8,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-0ff69e40e7eece162fe5c35c,IMMIXTECHNOLOGY INC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89603026F0041,2026-07-01T00:00:00.000Z,2026-07-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “IMMIXTECHNOLOGY INC — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-a96227e73987625cb9aa,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-13b087ab8a71105736b6edcb,ATT MOBILITY LLC — Department of Defense,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC108426FA996,2026-06-18T00:00:00.000Z,2026-06-18T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “ATT MOBILITY LLC — Department of Defense”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-b69315f9ee6dfffd75bb,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-17024a9fdb6b12fd58e505e0,THE LELAND STANFORD JUNIOR UNIVERSITY — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DEAC0276SF00515,1978-11-20T00:00:00.000Z,1978-11-20T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “THE LELAND STANFORD JUNIOR UNIVERSITY — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-f6e3a65d4fb9a085463e,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-1927bc7b32c1263474b4949f,CARAHSOFT TECHNOLOGY CORP — District of Columbia Courts,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95C67826P0282,2026-07-23T00:00:00.000Z,2026-07-23T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “CARAHSOFT TECHNOLOGY CORP — District of Columbia Courts”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-3e25b1669b016229cbcb,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-1ce83f5449e72a28aa68969a,SOFTWARE INFORMATION RESOURCE CORP. — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89303126FEM400487,2026-07-09T00:00:00.000Z,2026-07-09T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “SOFTWARE INFORMATION RESOURCE CORP. — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-c4174d8384072c394ca8,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-1ce8ea5e575bf4f86c37fb16,UNISON VIRTUAL ACQUISITION OFFICE LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89603025F0060,2025-09-01T00:00:00.000Z,2025-09-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “UNISON VIRTUAL ACQUISITION OFFICE LLC — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-157645aece29fdcc296a,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-21cff0ca475c04fd164d34c6,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC. — Department of Transportation",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DTFACT15D00003CALL0002,2015-11-03T00:00:00.000Z,2015-11-03T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC. — Department of Transportation”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-d87589f889dbc1bf6749,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-237905cf1ad579917b39aec8,GRANT THORNTON LLP — Department of Homeland Security,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HSHQDC17F00216,2017-09-29T00:00:00.000Z,2017-09-29T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “GRANT THORNTON LLP — Department of Homeland Security”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-cc3e8660aaa01f4b4382,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2460309f68c1e9a813f4eb8b,"GENERAL DYNAMICS MISSION SYSTEMS, INC. — Department of Defense",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HC101326FB624,2026-07-13T00:00:00.000Z,2026-07-13T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “GENERAL DYNAMICS MISSION SYSTEMS, INC. — Department of Defense”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-459bc2bab375af2555e1,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2482c3e0241c7c7679a18cd1,GUIDEHOUSE INC. — Defense Nuclear Facilities Safety Board,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95314226F0006,2026-08-01T00:00:00.000Z,2026-08-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,A,official-audit-finding,registry-linked,source-id-link,1,The registered source published or hosts the record titled “GUIDEHOUSE INC. — Defense Nuclear Facilities Safety Board”.,"An audit finding may describe control failure, waste or misconduct without establishing a criminal offence."
relationship-035472fb45c578f8a1b7,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-270a6aa3d6d6d104a89b7f92,"PURDUE APPLIED RESEARCH INSTITUTE, LLC — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89603023P0043,2023-09-30T00:00:00.000Z,2023-09-30T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “PURDUE APPLIED RESEARCH INSTITUTE, LLC — Department of Energy”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-df8e440b9ef047bff909,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2aa1d5305138916e8aa97cd2,STREET LEGAL INDUSTRIES LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89303924FEM000325,2024-08-12T00:00:00.000Z,2024-08-12T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “STREET LEGAL INDUSTRIES LLC — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-68a80b6c2802634d8717,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2b2086a091b47374e32e041d,"BYER, MARILYN — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503426PWA002252,2026-06-01T00:00:00.000Z,2026-06-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “BYER, MARILYN — Department of Energy”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-7d59bb4937ee0d044b02,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2bb9488f27ba1953a2303978,SOFTWARE INFORMATION RESOURCE CORP. — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89303126FEM400485,2026-07-08T00:00:00.000Z,2026-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “SOFTWARE INFORMATION RESOURCE CORP. — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-2f1b76752c75c39c8913,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2e7d26952cdda0b56a26e7d3,"KATMAI INTEGRATED SOLUTIONS, LLC — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89303924FEM000318,2024-07-25T00:00:00.000Z,2024-07-25T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “KATMAI INTEGRATED SOLUTIONS, LLC — Department of Energy”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-4ed285031a74b2ee4619,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2ed1ebf7235a59c38122c1d7,INTERNATIONAL MEDICAL GROUP INC — Department of the Treasury,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95332A20C0002,2020-03-27T00:00:00.000Z,2020-03-27T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “INTERNATIONAL MEDICAL GROUP INC — Department of the Treasury”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-3a291cab08a5b1434d18,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-2f73bb3133cd5dc5a95364b3,"OPTIMAL SOLUTIONS GROUP, L.L.C — Department of Education",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91990026P0013,2026-04-10T00:00:00.000Z,2026-04-10T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “OPTIMAL SOLUTIONS GROUP, L.L.C — Department of Education”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-1a1a40f9bdbf48c99be0,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-38485310f494008608ba22bb,RELIANCE CONTRACTORS INC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503222PWA000373,2022-09-01T00:00:00.000Z,2022-09-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “RELIANCE CONTRACTORS INC — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-2dd5584e08a0e0e5dee6,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-3dbd3792f4a6c055adca4a41,FINCANTIERI MARINE REPAIR LLC — Department of Defense,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/N4033926CF501,2025-12-23T00:00:00.000Z,2025-12-23T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “FINCANTIERI MARINE REPAIR LLC — Department of Defense”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-915de45fc6301ff79223,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-40f1cc536bb9be84a44e68a2,G & RK CONSULTING ASSOCIATES LLC — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89503223FWA400392,2023-08-10T00:00:00.000Z,2023-08-10T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “G & RK CONSULTING ASSOCIATES LLC — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-6c795270ce81aeaa34a3,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-45f8bf051ace1af0359d376a,"AT&T ENTERPRISES, LLC — Department of Education",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91990020F0039,2020-08-12T00:00:00.000Z,2020-08-12T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “AT&T ENTERPRISES, LLC — Department of Education”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-a5a0282bb839adc41975,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-4760d05f4604f7599f2447d3,"SIEMENS MEDICAL SOLUTIONS USA, INC. — Department of Veterans Affairs",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/VA25017F3742,2017-07-08T00:00:00.000Z,2017-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “SIEMENS MEDICAL SOLUTIONS USA, INC. — Department of Veterans Affairs”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-faa58b6bcc1cb7fb3f9e,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-4874f97c8ccbd2378c2b7264,CERUS CORPORATION — Department of Health and Human Services,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HHSO100201600009C,2016-06-17T00:00:00.000Z,2016-06-17T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “CERUS CORPORATION — Department of Health and Human Services”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-8c7d57a5617bf1d981eb,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-4a494f48e9bba61b49dd6917,CARAHSOFT TECHNOLOGY CORP — Department of Education,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91996025P0013,2024-11-01T00:00:00.000Z,2024-11-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “CARAHSOFT TECHNOLOGY CORP — Department of Education”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-ad72e7a39f58adb6faa6,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-4a7d75ee207fe677780fc053,"LEIDOS, INC. — Department of Transportation",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DTFA0101CA0065CALL0001,2001-06-18T00:00:00.000Z,2001-06-18T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “LEIDOS, INC. — Department of Transportation”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-5378f54376da4d4a2d80,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-4b6b6ccdb27016aa851359c1,GLOBAL LIFE SCIENCES SOLUTIONS USA LLC — Department of Health and Human Services,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HHSN261201700238P,2017-04-04T00:00:00.000Z,2017-04-04T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “GLOBAL LIFE SCIENCES SOLUTIONS USA LLC — Department of Health and Human Services”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-4187295266a3a08d9fe6,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-4cfc94a79a8b2f5317e2beb8,MRIGLOBAL — Department of Health and Human Services,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/HHSN273201400020C,2014-07-18T00:00:00.000Z,2014-07-18T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “MRIGLOBAL — Department of Health and Human Services”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-95bc0cc729fef6fc3e92,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-5433e5239c297305b27d7262,SKOOKUM EDUCATIONAL PROGRAMS — Department of Energy,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/DEDT0008326,2014-10-01T00:00:00.000Z,2014-10-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “SKOOKUM EDUCATIONAL PROGRAMS — Department of Energy”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-27c390de9c2c3d3d8db1,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-59f69b54987e0e81b6bfddb4,"NEW TECH SOLUTIONS, INC. — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89303125FEM400426,2025-09-04T00:00:00.000Z,2025-09-04T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “NEW TECH SOLUTIONS, INC. — Department of Energy”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-07d85e7e99e0acf6b0ae,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-682d1c78d88fe9179ec50089,"EPIQ CLASS ACTION & CLAIMS SOLUTIONS, INC. — Consumer Financial Protection Bureau",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/9531CB21F0056,2021-07-21T00:00:00.000Z,2021-07-21T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “EPIQ CLASS ACTION & CLAIMS SOLUTIONS, INC. — Consumer Financial Protection Bureau”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-e69f1c4e42cdbf911da7,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-6b3bab2b0e38b99f5bb0a056,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED — Morris K. Udall and Stewart L. Udall Foundation",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95900622C0004,2022-02-19T00:00:00.000Z,2022-02-19T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED — Morris K. Udall and Stewart L. Udall Foundation”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-a434e0d1087262328c28,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-7248ec9945f5759174b66e47,"TECHTREND, INC. — Department of Energy",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/89603024F0052,2024-09-29T00:00:00.000Z,2024-09-29T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “TECHTREND, INC. — Department of Energy”.","This update alone does not establish wrongdoing, intent or coordinated action."
relationship-fc72be11c32e5fb86226,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-72696ec32e1dbd8eab13d2cf,OUTFRONT MEDIA INC. — District of Columbia Courts,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95C67826P0277,2026-07-08T00:00:00.000Z,2026-07-08T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,document-release,registry-linked,source-id-link,1,The registered source published or hosts the record titled “OUTFRONT MEDIA INC. — District of Columbia Courts”.,"The document must be authenticated, dated, contextualised and corroborated before it supports an accusation."
relationship-661da640bf43d92d76d5,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-72decf998cf1a5ff4b6d5a9b,BLUE TECH INC. — Department of Education,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91990024F0066,2024-10-01T00:00:00.000Z,2024-10-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “BLUE TECH INC. — Department of Education”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-99584348458c6b847ef9,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-766d25eda1b34cf5e0348d3b,JAILCRAFT INC. — District of Columbia Courts,Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/95C67826P0255,2026-07-23T00:00:00.000Z,2026-07-23T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,The registered source published or hosts the record titled “JAILCRAFT INC. — District of Columbia Courts”.,"This update alone does not establish wrongdoing, intent or coordinated action."
relationship-a58b8ccb6f825700f51c,source-usaspending-recent-contracts,USAspending.gov — Recent Contract Awards,Source,published,finding-77046566a836a00317e47514,"MAXIMUS FEDERAL SERVICES, INC. — Department of Education",Finding,USAspending.gov — Recent Contract Awards,https://www.usaspending.gov/award/91003125C0011,2025-02-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,2026-07-11T12:51:11.789Z,B,record-update,registry-linked,source-id-link,1,"The registered source published or hosts the record titled “MAXIMUS FEDERAL SERVICES, INC. — Department of Education”.","This update alone does not establish wrongdoing, intent or coordinated action."
